Column1;Column2;Column3;Column4;Column5
18.508.677/0001-09;AUTO POSTO AURORA II LTDA.;ESTRADA DO PESSEGO,250,COLONIA (ZONA LESTE),SAO PAULO,SP,BRAZIL;-23.56263910000001;-46.4464268
05.580.211/0001-64;AUTO POSTO ALAMEDA SANTOS LTDA;ALAMEDA SANTOS,377,CERQUEIRA CESAR,SAO PAULO,SP,BRAZIL;-23.57017740000001;-46.64815419999999
09.183.490/0001-83;AUTO POSTO SQUINZARI LTDA;RUA JORGE VELHO,31,BOM RETIRO,SAO PAULO,SP,BRAZIL;-23.52696950000001;-46.6316708
11.511.317/0001-09;AZULAO AUTO POSTO LTDA;RUA CAMARGO,33,BUTANTA,SAO PAULO,SP,BRAZIL;-23.57358270000001;-46.71030930000001
14.112.238/0001-13;COMERCIO DE COMBUSTIVEIS BRAGANCA LTDA;RUA SERRA DE BRAGANCA,1,TATUAPE,SAO PAULO,SP,BRAZIL;-23.5463408;-46.57520829999999
03.923.889/0001-77;AUTO POSTO SERRA JOA LTDA;RUA CECILIA CALOVINI,406,VILA ZAT,SAO PAULO,SP,BRAZIL;-23.48057599999998;-46.7134428
15.042.777/0001-96;AUTO POSTO GUAIAMASTER LTDA.;RUA SATURNINO PEREIRA,312,VILA SANTA CRUZ (ZONA LESTE),SAO PAULO,SP,BRAZIL;-23.54670300000001;-46.41181050000001
09.288.510/0001-80;CENTRO AUTOMOTIVO MODENA LTDA.;AVENIDA ANTONIO ESTEVAO DE CARVALHO,2804,CIDADE PATRIARCA,SAO PAULO,SP,BRAZIL;-23.5347504;-46.49954819999999
14.530.805/0001-51;CENTRO AUTOMOTIVO ELOS DE OURO LTDA.;RUA CERRO CORA,1945,VILA IPOJUCA,SAO PAULO,SP,BRAZIL;-23.53540340000001;-46.71353709999999
11.035.814/0001-88;CENTRO AUTOMOTIVO AGUA FRIA LTDA;AVENIDA AGUA FRIA,779,AGUA FRIA,SAO PAULO,SP,BRAZIL;-23.481808;-46.6221358
10.269.440/0001-00;POSTO DE SERVICOS NOVA JERUSALEM LTDA.;RUA DOS CONTINENTES,444,VILA RE,SAO PAULO,SP,BRAZIL;-23.53329439999999;-46.4870134
02.862.678/0001-09;CENTRO AUTOMOTIVO CANTAREIRA LTDA.;AVENIDA DEPUTADO CANTIDIO SAMPAIO,1402,BRASILANDIA,SAO PAULO,SP,BRAZIL;-23.46507980000002;-46.679304
10.945.290/0001-08;MARANELLO - COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;RUA CIRENE DE OLIVEIRA LAET,962,VILA NILO,SAO PAULO,SP,BRAZIL;-23.4590632;-46.5720014
15.443.957/0001-80;COMERCIO VAREJISTA DE COMBUSTIVEIS PINHO DO GRAJAU LTDA;AVENIDA BELMIRA MARIN,2350,GRAJAU,SAO PAULO,SP,BRAZIL;-23.7499097;-46.68804
11.928.607/0001-52;AUTO POSTO CATANIA LTDA;AVENIDA CUPECE,4360,CIDADE ADEMAR,SAO PAULO,SP,BRAZIL;-23.67275020000001;-46.6446125
18.811.994/0001-91;POSTO DE SERVICOS 23 DE MAIO LTDA;RUA ASDRUBAL DO NASCIMENTO,462,BELA VISTA,SAO PAULO,SP,BRAZIL;-23.55363399999998;-46.63749389999999
18.005.077/0001-10;AUTO POSTO SUPREMO II LTDA;AVENIDA ENGENHEIRO ARMANDO DE ARRUDA PEREIRA,5140,VILA DO ENCONTRO,SAO PAULO,SP,BRAZIL;-23.6689345;-46.63591489999998
00.017.512/0001-60;MILENA ELOISA VILLAVERDE POSTO DE COMBUSTIVEISLTDA;AVENIDA ONZE DE JUNHO,1519,VILA CLEMENTINO,SAO PAULO,SP,BRAZIL;-23.60152470000001;-46.65169520000001
10.492.211/0001-42;POSTO DE SERVICOS AUTOMOTIVOS E COMERCIO DE COMBUSTIVEIS CABERNET LTDA.;RUA VISC DE PARNAIBA,2343,BRAS,SAO PAULO,SP,BRAZIL;-23.5441178;-46.6045727
10.785.686/0001-27;M. MARTINEZ COMBUSTIVEIS - ME;AVENIDA CONSELHEIRO CARRAO,1134,VILA CARRAO,SAO PAULO,SP,BRAZIL;-23.5423293;-46.54874530000001
10.466.454/0001-06;AUTO POSTO VAZ DE LIMA LTDA;RUA COMENDADOR ANTUNES DOS SANTOS,1421,JARDIM VAZ DE LIMA,SAO PAULO,SP,BRAZIL;-23.67085429999999;-46.7601123
13.240.231/0001-14;AUTO POSTO V12 LTDA;AVENIDA GUILHERME COTCHING,458,VILA MARIA,SAO PAULO,SP,BRAZIL;-23.52432679999998;-46.59406499999999
02.896.960/0001-07;CENTRO AUTOMOTIVO MARECHAL TITO LTDA;AVENIDA MARECHAL TITO,3300,SAO MIGUEL,SAO PAULO,SP,BRAZIL;-23.49474209999999;-46.41483069999998
01.116.871/0001-38;ARCO VERDE COM. E SERV. DE COMB. E LUBRIFICANTES LTDA.;AVENIDA RAGUEB CHOHFI,8828,JARDIM COLONIAL,SAO PAULO,SP,BRAZIL;-23.6049367;-46.4714938
03.464.397/0001-60;AUTO POSTO JARDIM REBOU?áAS LTDA.;RUA CASTANHO MIRIM,20,JARDIM REBOU?áAS,SAO PAULO,SP,BRAZIL;-23.62493059999999;-46.74955219999998
05.942.930/0001-88;AUTO POSTO IBERICO LTDA;AVENIDA ARICANDUVA,5008,VILA ARICANDUVA,SAO PAULO,SP,BRAZIL;-23.56347919999999;-46.50937619999998
21.035.368/0001-65;AUTO POSTO VIA MARTE LTDA;AVENIDA DOUTOR ASSIS RIBEIRO,514,JARDIM PIRATININGA,SAO PAULO,SP,BRAZIL;-23.5096225;-46.545782
03.992.934/0001-45;AUTO POSTO BULGARIN LTDA.;AVENIDA ESCOLA POLITECNICA,4183,VILA DALVA,SAO PAULO,SP,BRAZIL;-23.57037360000001;-46.7611876
05.051.921/0001-05;POSTO NOSSA SENHORA DO PERPETUO SOCORRO LTDA;AVENIDA WASHINGTON LUIS,3349,CHACARA MONTE ALEGRE,SAO PAULO,SP,BRAZIL;-23.64425510000001;-46.67312310000001
10.203.186/0001-30;AUTO POSTO FERNANDO FALC?ÉO LTDA.;RUA FERNANDO FALC?ÉO,961,ALTO DA MOOCA,SAO PAULO,SP,BRAZIL;-23.5619369;-46.58775790000001
05.999.187/0001-00;POSTO DE SERVICOS EL AMAN LTDA;AVENIDA SALIM FARAH MALUF,4310,VILA ORATORIO,SAO PAULO,SP,BRAZIL;-23.5671211;-46.57458500000002
10.410.221/0001-91;CENTRO AUTOMOTIVO C.H.M.R. LTDA;RUA JEQUIRITUBA,1180,CIDADE DUTRA,SAO PAULO,SP,BRAZIL;-23.73157359999999;-46.688416
05.052.844/0001-08;AUTO POSTO JARDIM CAMBARA LTDA;RUA ERICO VERISSIMO,391,JARDIM CAMBARA,SAO PAULO,SP,BRAZIL;-23.5870827;-46.78047290000001
16.782.462/0001-48;MALURE AUTO POSTO LTDA;AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA MELLO,1622,QUINTA DA PAINEIRA,SAO PAULO,SP,BRAZIL;-23.58460300000002;-46.57789589999999
11.071.082/0001-81;MARIO VICENTE SERVICOS AUTOMOTIVOS LTDA;AVENIDA RICARDO JAFET,1101,VILA SANTA EULALIA,SAO PAULO,SP,BRAZIL;-23.58570760000001;-46.61816719999999
09.212.694/0001-03;AUTO POSTO 1 DE ABRIL LTDA;RUA CESAR CAVASSI,20,JARDIM D'ABRIL,SAO PAULO,SP,BRAZIL;-23.5787296;-46.7787823
11.239.648/0001-31;AUTO POSTO CITY ARICANDUVA LTDA;RUA SEBASTIAO DE ANDRADE,99,VILA MATILDE,SAO PAULO,SP,BRAZIL;-23.5432437;-46.53038709999998
10.203.913/0001-69;AUTO POSTO PORTAL DE INTERLAGOS LTDA.;AVENIDA ATLANTICA,2777,JARDIM TRES MARIAS,SAO PAULO,SP,BRAZIL;-23.68959340000001;-46.7142637
13.577.912/0001-72;CENTRO AUTOMOTIVO PSX58 LTDA;RUA ELISA SILVEIRA,57,VILA SANTO ESTEFANO,SAO PAULO,SP,BRAZIL;-23.62220300000001;-46.62845350000001
01.195.823/0001-82;AUTO POSTO MALAGA LTDA;AVENIDA ELISIO CORD.SIQUEIRA,652,VL MANGALOT,SAO PAULO,SP,BRAZIL;-23.5017316;-46.74766020000001
04.855.717/0001-76;AUTO POSTO GUARDIAO LTDA;AVENIDA STA INES,1255,PARQUE MANDAQUI,SAO PAULO,SP,BRAZIL;-23.4687274;-46.63048380000001
04.879.630/0001-39;CENTRO AUTOMOTIVO PORTAL DA CANTAREIRA LTDA.;AVENIDA LUIZ DUMONT VILLARES,2245,PARADA INGLESA,SAO PAULO,SP,BRAZIL;-23.4829215;-46.60686150000001
00.415.131/0001-30;CENTRO AUTOMOTIVO HURACAN LTDA;AVENIDA GEORGE CORBISIER,503,JABAQUARA,SAO PAULO,SP,BRAZIL;-23.6414384;-46.6437058
09.721.521/0001-02;ESPANHA SERVI?áOS AUTOMOTIVOS LTDA.;RUA JERIQUARA,109,VILA INAH,SAO PAULO,SP,BRAZIL;-23.59395950000002;-46.7211313
00.159.549/0001-23;AUTO POSTO RAGUEB LTDA;AVENIDA RAGUEB CHOHFI,871,JD IGUATEMI,SAO PAULO,SP,BRAZIL;-23.6049367;-46.4714938
03.014.589/0001-75;AUTO POSTO S.R. LTDA.;PRACA LISBOA,625,VELEIROS,SAO PAULO,SP,BRAZIL;-23.6838171;-46.70984369999999
09.274.702/0001-38;CENTRO AUTOMOTIVO IMPERIO DAS NACOES LTDA.;AVENIDA NACOES UNIDAS,22285,BAIRRO VARZEA BAIXA,SAO PAULO,SP,BRAZIL;-23.67553329999998;-46.6987177
02.169.559/0001-75;AUTO POSTO 102 LTDA;AVENIDA NACOES UNIDAS,22178,STO AMARO,SAO PAULO,SP,BRAZIL;-23.67518279999998;-46.70008409999999
06.942.306/0001-43;WGAS RB AUTO POSTO LTDA;AVENIDA SEN TEOTONIO VILELA,2004,CIDADE DUTRA,SAO PAULO,SP,BRAZIL;-23.71913209999999;-46.6990744
12.935.191/0001-62;AUTO POSTO JAMIR LTDA;RUA INCONFIDENCIA MINEIRA,2037,VILA ANTONIETA,SAO PAULO,SP,BRAZIL;-23.57007500000001;-46.5090682
02.117.250/0001-31;SKY AUTO POSTO LTDA;RUA ESTADOS UNIDOS,1776,JD PAULISTA,SAO PAULO,SP,BRAZIL;-23.56491919999999;-46.67053629999998
10.572.707/0001-26;CENTRO AUTOMOTIVO DINAMITE LTDA;ALAMEDA LORENA,2171,JARDIM PAULISTA,SAO PAULO,SP,BRAZIL;-23.55991829999999;-46.67064720000002
13.363.683/0001-93;AUTO POSTO VALE DAS VIRTUDES LTDA;AVENIDA CARLOS LACERDA,2273,PIRAJUSSARA,SAO PAULO,SP,BRAZIL;-23.65148379999999;-46.77848100000001
15.292.905/0001-50;AUTO POSTO CADILLAC LTDA;AVENIDA ESPERANTINA,951,PARQUE DAS PAINEIRAS,SAO PAULO,SP,BRAZIL;-23.53359789999998;-46.47782459999998
18.005.076/0001-75;AUTO POSTO POJUCA II LTDA;AVENIDA SENADOR TEOTONIO VILELA,7532,JARDIM SAO RAFAEL,SAO PAULO,SP,BRAZIL;-23.76327739999999;-46.71553790000001
12.020.118/0001-60;AUTO POSTO BARAO DO LIBANO LTDA;AVENIDA ZELINA,54,VILA ZELINA,SAO PAULO,SP,BRAZIL;-23.5889041;-46.58332059999999
08.206.397/0001-84;ESTACAO DE SERVICOS AUTOMOTIVOS AMISTERDA LTDA.;AVENIDA DR. PEREIRA VERGUEIRO,537,VILA NHOCUNE,SAO PAULO,SP,BRAZIL;-23.54309230000002;-46.4942739
17.861.160/0001-28;POSTO SATELITE LTDA;AVENIDA RAGUEB CHOHFI,5199,JARDIM MARILU,SAO PAULO,SP,BRAZIL;-23.59588849999999;-46.4357389
04.770.504/0001-41;CHOU GAS AUTO POSTO LTDA;RUA PROFESSOR CARDOZO DE MELLO NETO,1516,VILA GUACURI,SAO PAULO,SP,BRAZIL;-23.6969903;-46.63299549999999
02.756.935/0001-28;GAIVOTA SERVICOS AUTOMOTIVOS LTDA;AVENIDA COTOVIA,555,MOEMA,SAO PAULO,SP,BRAZIL;-23.60723390000001;-46.67063719999999
18.005.070/0001-06;AUTO POSTO PRINCIPE III LTDA;AVENIDA FAGUNDES FILHO,798,VILA MONTE ALEGRE,SAO PAULO,SP,BRAZIL;-23.62675369999999;-46.63396280000001
09.041.392/0001-01;AUTO POSTO 5300 LTDA;AVENIDA DO ESTADO,5300,CAMBUCI,SAO PAULO,SP,BRAZIL;-23.5578155;-46.6189329
01.363.816/0001-42;CENTRO AUTOMOTIVO OLIMPIA BANDEIRANTES LTDA;RUA BUGIO,79,VL OLIMPIA,SAO PAULO,SP,BRAZIL;-23.600174;-46.6838096
10.318.096/0001-94;POSTO DE SERVICOS AUTOMOTIVOS E COMERCIO DE COMBUSTIVEIS MERLOT LTDA;AVENIDA ENGENHEIRO ARMANDO DE ARRUDA PEREIRA,3941,JABAQUARA,SAO PAULO,SP,BRAZIL;-23.65958940000003;-46.63621369999998
06.142.901/0001-02;ORION AUTO POSTO LTDA;AVENIDA JAGUARE (ANTIGA RUA SANTO EURILO N 360),740,JAGUARE,SAO PAULO,SP,BRAZIL;-23.5537835;-46.74264590000001
11.122.540/0001-64;AUTO POSTO BELEZURA LTDA;RUA ULISSES CRUZ,296,TATUAPE,SAO PAULO,SP,BRAZIL;-23.5337906;-46.58362180000001
04.885.965/0001-60;AUTO POSTO CAVALLARI LTDA.;AVENIDA NOSSA SENHORA DO O,1145,FREGUESIA DO O,SAO PAULO,SP,BRAZIL;-23.50416329999998;-46.68404049999997
03.584.580/0001-08;SOL DOURADO AUTO SERVICE LTDA;RUA CAPITAO PACHECO E CHAVES,685,VILA PRUDENTE,SAO PAULO,SP,BRAZIL;-23.58160480000001;-46.5914551
10.763.796/0001-98;TUTOIA COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;RUA TUTOIA,780,VILA MARIANA,SAO PAULO,SP,BRAZIL;-23.57768809999998;-46.65118340000001
13.919.404/0001-25;AUTO POSTO SUPER PRESIDENTE LTDA;RUA SOLDADO JOSE LEITE DA SILVA,333,PARQUE NOVO MUINDO,SAO PAULO,SP,BRAZIL;-23.4991554;-46.56683729999998
18.923.270/0001-30;POSTO DE REVENDA DE COMBUSTIVEIS NOVO ARNO LTDA;AVENIDA ARNO,341,MOOCA,SAO PAULO,SP,BRAZIL;-23.56443930000001;-46.6077041
03.045.731/0001-41;AUTO POSTO MARINI LTDA;RUA INAJAR DE SOUZA,550,FREGUESIA DO ?ì,SAO PAULO,SP,BRAZIL;-23.50103379999998;-46.68717240000002
03.996.275/0001-15;POSTO ESTACAO CARANDIRU LTDA;AVENIDA GENERAL ATALIBA LEONEL,275,SANTANA,SAO PAULO,SP,BRAZIL;-23.50642959999999;-46.62415699999999
07.883.496/0001-38;AUTO POSTO ESTRELA DA PAZ LTDA.;AVENIDA DONA BELMIRA MARIN,4045,PARQUE BRASIL,SAO PAULO,SP,BRAZIL;-23.7549383;-46.67751319999999
12.180.983/0001-74;ARINELLA IMIGRANTES COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;AVENIDA RICARDO JAFET,3400,VILA FIRMIANO PINTO,SAO PAULO,SP,BRAZIL;-23.6040971;-46.62626750000001
07.454.123/0001-41;AUTO POSTO AMAZON LTDA.;AVENIDA VEREADOR JOAO DE LUCA,61,JARDIM PRUDENCIA,SAO PAULO,SP,BRAZIL;-23.6445463;-46.67196500000001
09.549.796/0001-00;NETENERGY AUTO POSTO LTDA;VIA ANCHIETA,1494,MOINHO VELHO,SAO PAULO,SP,BRAZIL;-23.614776;-46.60136130000001
17.337.153/0001-21;AUTO POSTO AGUIA SX LTDA;AVENIDA AGUIA DE HAIA,1203,PARQUE PAINEIRAS,SAO PAULO,SP,BRAZIL;-23.53575849999999;-46.4744818
10.768.332/0001-74;AUTO POSTO RENOVACAO DE SAO MATEUS LTDA;AVENIDA SAPOPEMBA,12239,JARDIM ADUTORA,SAO PAULO,SP,BRAZIL;-23.61260709999998;-46.4900805
00.302.903/0001-27;CENTRO AUTOMOTIVO SAO CONRADO LIMITADA;AVENIDA RAIMUNDO P DE MAGALHAES,6277,PIRITUBA,SAO PAULO,SP,BRAZIL;-23.47935229999999;-46.72704390000002
09.629.065/0001-75;T.N.T POSTO DE SERVICOS E CONVENIENCIAS LTDA;RUA RIBEIRAO CLARO,134,VILA OLIMPIA,SAO PAULO,SP,BRAZIL;-23.5979302;-46.677815
01.057.788/0001-35;PESSEGO COMERCIO E SERVICOS DE COMB.E LUBRIF. LTDA;ESTRADA DO PESSEGO,2681,ITAQUERA,SAO PAULO,SP,BRAZIL;-23.57782079999999;-46.44305639999999
07.093.284/0001-57;AVIGNON COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;AVENIDA CONDESSA ELIZABETH DE ROBIANO,3280,JD AMERICA DA  PENHA,SAO PAULO,SP,BRAZIL;-23.52326840000001;-46.55711859999999
08.740.742/0001-65;ANUBIS SERVICOS AUTOMOTIVOS LTDA .;AVENIDA REBOUCAS,701,CERQUEIRA CESAR,SAO PAULO,SP,BRAZIL;-23.55900850000001;-46.66887379999999
11.354.555/0001-58;AUTO POSTO OZORIO LTDA;RUA LABATUT,848,IPIRANGA,SAO PAULO,SP,BRAZIL;-23.59361930000001;-46.59846799999999
11.127.070/0001-21;EG AUTO POSTO LTDA;ESTRADA DE ITAPECERICA,745,VILA DAS BELEZAS,SAO PAULO,SP,BRAZIL;-23.6442514;-46.74269060000001
10.681.439/0001-80;JUVENTUS VAREJISTA DE COMBUST?çVEIS LTDA.;RUA JO?ÉO ANTONIO DE OLIVEIRA,108,MO?ìCA,SAO PAULO,SP,BRAZIL;-23.55372739999998;-46.60637170000001
12.772.318/0001-70;POSTO CENTRAL DO GUARANI LTDA;AVENIDA SAPOPEMBA,6,VILA GUARANI,SAO PAULO,SP,BRAZIL;-23.5581894;-46.57758099999999
04.398.605/0001-33;SHEILA AUTO POSTO LTDA;AVENIDA PROFESSOR ALIPIO DE BARROS,520,JARDIM MAIA,SAO PAULO,SP,BRAZIL;-23.48841300000002;-46.41499260000001
10.318.093/0001-50;AUTO POSTO MORRO DO S LTDA.;ESTRADA DE ITAPECERICA,5152,PIRAJUSSARA,SAO PAULO,SP,BRAZIL;-23.6653746;-46.78309700000001
07.679.089/0001-03;AUTO POSTO INDEPENDENCIA DO CAMBUCI LTDA;RUA DA INDEPENDENCIA,907,CAMBUCI,SAO PAULO,SP,BRAZIL;-23.56749559999999;-46.61345490000002
11.556.515/0001-99;AUTO POSTO ANCARA LTDA.;RUA   RAIZ AMARELA,296,JARDIM HELENA,SAO PAULO,SP,BRAZIL;-23.4793594;-46.42194060000001
03.910.426/0001-70;CAPRI COMERCIO DE LUBRIFICANTES LTDA.;AVENIDA LIDER,1579,CIDADE LIDER,SAO PAULO,SP,BRAZIL;-23.55494820000001;-46.4791584
11.400.814/0001-30;TRI AUTO POSTO LTDA;RUA VEREADOR CID GALVAO DA SILVA,310,PENHA DE FRANCA,SAO PAULO,SP,BRAZIL;-23.52694419999999;-46.55487299999998
17.129.994/0001-43;CENTRO AUTOMOTIVO ACC RADIAL LTDA;RUA MELO FREIRE,1950,TATUAPE,SAO PAULO,SP,BRAZIL;-23.53789739999999;-46.5606336
04.909.888/0001-30;AUTO POSTO RIO DA PRATA LTDA;AVENIDA AMADOR BUENO DA VEIGA,2218,PENHA,SAO PAULO,SP,BRAZIL;-23.52276000000001;-46.52464729999999
20.190.819/0001-76;CENTRO AUTOMOTIVO THOMAS EDISON LTDA;AVENIDA THOMAS EDISON,700,BARRA FUNDA,SAO PAULO,SP,BRAZIL;-23.5199936;-46.6676861
16.958.500/0001-70;POSTO DE SERVICOS NOVA ITAQUERA LTDA;RUA GUIOMAR DE ATALIBA PENTEADO,54,JARDIM BRASILIA,SAO PAULO,SP,BRAZIL;-23.55284169999999;-46.4946363
10.951.141/0001-43;AUTO POSTO METRO VILA MARIANA LTDA .;AVENIDA PROFESSOR NOE AZEVEDO,1555,VILA MARIANA,SAO PAULO,SP,BRAZIL;-23.59019269999998;-46.63480999999999
08.813.667/0001-15;COMERCIO VAREJISTA DE COMBUSTIVEIS SUCESSO LTDA.;AVENIDA ENGENHEIRO ARMANDO DE ARRUDA PEREIRA,1646,JABAQUARA,SAO PAULO,SP,BRAZIL;-23.64204910000001;-46.64164169999998
15.789.124/0001-75;AUTO POSTO PANGEIA LTDA.;RUA BUENO DE ANDRADE,404,ACLIMACAO,SAO PAULO,SP,BRAZIL;-23.56383719999999;-46.63180810000001
02.814.251/0001-35;AVA - SERVICOS AUTOMOTIVOS LTDA;AVENIDA BOSQUE DA SAUDE,1210,BOSQUE DA SAUDE,SAO PAULO,SP,BRAZIL;-23.6131599;-46.62688099999999
11.221.446/0001-62;VM RODRIGUES COMBUSTIVEIS LTDA;RUA ESTEVAO RIBEIRO GARCIA,30,JARDIM VIRGINIA,SAO PAULO,SP,BRAZIL;-23.49620189999999;-46.3917185
03.643.986/0001-06;AUTO POSTO NOVA ITAQUERA LTDA;AVENIDA IMPERADOR,5080,VL GUARANI,SAO PAULO,SP,BRAZIL;-23.51547399999998;-46.4548336
10.210.267/0001-67;AUTO POSTO GRAN SANTANA LTDA;AVENIDA DR FRANCISCO RANIERI,833,LAUZANE PAULISTA,SAO PAULO,SP,BRAZIL;-23.4773965;-46.6461713
13.848.675/0001-37;AUTO POSTO ASTI LTDA;AVENIDA MAL TITO,3987,JARDIM SILVA TELES,SAO PAULO,SP,BRAZIL;-23.4945826;-46.40699159999999
05.125.644/0001-20;AUTO POSTO K2 LTDA;AVENIDA CORIFEU DE AZEVEDO MARQUES,3480,VILA PIRAJUSSARA,SAO PAULO,SP,BRAZIL;-23.56644800000001;-46.74351050000002
13.713.790/0001-02;AUTO POSTO MELIDE LTDA;RUA CONEGO JANUARIO,357,IPIRANGA,SAO PAULO,SP,BRAZIL;-23.57418070000001;-46.60396059999999
03.596.197/0001-61;AUTO POSTO N.G. LTDA;AVENIDA ALBERTO BYINGTON,1452,VILA MARIA,SAO PAULO,SP,BRAZIL;-23.50295769999999;-46.59112469999999
10.400.458/0001-91;PORTAL DO CAMPO LIMPO AUTO POSTO LTDA;ESTRADA DO CAMPO LIMPO,5035,PIRAJUSSARA,SAO PAULO,SP,BRAZIL;-23.6221669;-46.7612359
02.912.920/0001-01;AUTO POSTO OBJETIVO LTDA;RUA JOAO DE CASTILHO,54,VILA  CLEMENTINO,SAO PAULO,SP,BRAZIL;-23.60190309999998;-46.65070069999998
11.360.399/0001-38;AUTO POSTO CALABRIA LTDA;ESTRADA ITAQUERA-GUAINAZES,400,PARADA XV DE NOVEMBRO,SAO PAULO,SP,BRAZIL;-23.5322574;-46.4407977
07.157.989/0001-90;MEGA FLORA AUTO POSTO LTDA;AVENIDA WASHINGTON LUIZ,1354,SANTO AMARO,SAO PAULO,SP,BRAZIL;-23.6553194;-46.69195619999999
08.339.086/0001-93;CENTRO AUTOMOTIVO CASTHELLARI LTDA;AVENIDA OURO VERDE DE MINAS,2075,JARDIM IMPERADOR,SAO PAULO,SP,BRAZIL;-23.58964810000001;-46.5007085
14.954.187/0001-77;PORTAL DA ALVORADA AUTO POSTO LTDA;RUA ALVORADA,550,VILA OLIMPIA,SAO PAULO,SP,BRAZIL;-23.60264620000002;-46.67988639999999
12.448.864/0001-50;AVATAR AUTO POSTO LTDA;AVENIDA ATLANTICA,6551,PARQUE ATLANTICO,SAO PAULO,SP,BRAZIL;-23.71755730000001;-46.70077179999998
07.717.314/0001-59;BRISTOL AUTO POSTO E SERVICOS LTDA.;AVENIDA REGENTE FEIJO,639,AGUA RASA,SAO PAULO,SP,BRAZIL;-23.55715530000001;-46.57202490000001
13.282.821/0001-00;AUTO POSTO CURUCA LIMITADA;RUA CURUCA,532,VILA MARIA,SAO PAULO,SP,BRAZIL;-23.51292599999999;-46.59085249999998
12.234.583/0001-02;PRIMEX CENTER INTERLAGOS AUTO POSTO LTDA;AVENIDA DAS NACOES UNIDAS,21927,SANT0 AMARO,SAO PAULO,SP,BRAZIL;-23.66121689999999;-46.7111203
09.562.376/0001-64;AUTO POSTO MKM LTDA.;AVENIDA S?ÉO MIGUEL,4681,PARQUE BOTURUSSU,SAO PAULO,SP,BRAZIL;-23.50711150000001;-46.4881973
06.124.220/0001-03;POSTO DE SERVICOS NATALIA LTDA;RUA TAMAINDE,42,VL NOVA MANCHESTER,SAO PAULO,SP,BRAZIL;-23.54128109999998;-46.54152759999999
17.890.428/0001-50;POSTO NOVA ARICANDUVA LTDA;AVENIDA ARICANDUVA,3498,TATUAPE,SAO PAULO,SP,BRAZIL;-23.55262249999998;-46.5202407
02.872.106/0001-00;POSTO ISOLA DERIVADOS DE PETROLEO LTDA;AVENIDA ATLANTICA,406,SOCORRO,SAO PAULO,SP,BRAZIL;-23.67000239999999;-46.71257919999999
04.293.415/0001-51;AUTO CENTER SEREIA LTDA;AVENIDA JOSE DA NOBREGA BOTELHO,28,VILA ZELINA,SAO PAULO,SP,BRAZIL;-23.59119409999998;-46.56906960000001
02.892.311/0001-38;ASTURIAS AUTO POSTO LTDA;RUA BRAGANCA PAULISTA,1327,VILA CRUZEIRO,SAO PAULO,SP,BRAZIL;-23.63767949999998;-46.7205094
18.018.789/0001-73;AUTO POSTO VICENTE II LTDA.;RUA JACOB EMERICK,569,CENTRO,SAO VICENTE,SP,BRAZIL;-23.96689199999999;-46.38670070000001
21.776.643/0001-00;AUTO SERVICOS PIT STOP LTDA;AVENIDA DOUTOR AUGUSTO SEVERO,880,PARQUE SAO VICENTE,SAO VICENTE,SP,BRAZIL;-23.9501289;-46.4014497
10.559.732/0001-70;AUTO POSTO NAUTICA FREI GASPAR LTDA;RUA FREI GASPAR,3304,CIDADE NAUTICA,SAO VICENTE,SP,BRAZIL;-23.95387890000001;-46.40820110000001
09.165.024/0001-75;AUTO POSTO MAR PEQUENO DE SAO VICENTE LTDA;AVENIDA TUPINIQUINS,1206,JAPUI,SAO VICENTE,SP,BRAZIL;-23.98531449999998;-46.3961262
45.543.915/0330-04;CARREFOUR COMERCIO E INDUSTRIA LTDA;AVENIDA PREFEITO JOSE MONTEIRO,1045,JARDIM INDEPENDENCIA,SAO VICENTE,SP,BRAZIL;-23.96775729999999;-46.36923719999998
44.683.198/0001-20;AUTO POSTO PRESIDENTE WILSON  LTDA;AVENIDA PRESIDENTE WILSON,1290,CENTRO,SAO VICENTE,SP,BRAZIL;-23.9656224;-46.38034519999999
06.035.790/0001-27;CENTRO AUTOMOTIVO MARINAS DE SAO VICENTE LTDA;AVENIDA CAPITAO-MOR AGUIAR,10,CENTRO,SAO VICENTE,SP,BRAZIL;-23.97132690000002;-46.3913246
19.767.025/0001-43;BURITI SERTAOZINHO AUTO POSTO LTDA;RUA CARLOS GOMES,1555,CENTRO,SERTAOZINHO,SP,BRAZIL;-21.14155600000001;-47.98802799999999
17.101.649/0001-00;AUTO POSTO MODELO DE SERTAOZINHO LTDA;AVENIDA ANTONIO PASCHOAL,1768,JARDIM SAO JOSE,SERTAOZINHO,SP,BRAZIL;-21.1432946;-47.9881986
04.611.378/0001-82;PETRO-SERT COMERCIO DE COMBUSTIVEIS LTDA;AVENIDA ANTONIO PASCHOAL,2249,CENTRO,SERTAOZINHO,SP,BRAZIL;-21.1461906;-47.98427179999999
16.632.679/0001-71;AUTO POSTO SAO PEDRO DE SERTAOZINHO LTDA;AVENIDA ALESSIO MAZER,35,JARDIM NASSIM MAMED,SERTAOZINHO,SP,BRAZIL;-21.11754959999998;-48.00168610000001
