id,cnpj,endereco,estado,lat,lon,municipio,nome,cidade,bairro,cep,numero,fonte_coordenada
18203,26.823.718/0001-71,AVENIDA TENENTE ROXANA BONESSI (CJ GALILEIA LL),AM,-3.01238839999999,-59.98410739999999,,LVM COMERCIO VAREJISTA DE DERIVADOS DE PETROLEO LTDA,MANAUS,NOVA CIDADE,69092-000,3785,MANUAL
20051,10.988.014/0003-80,AV. COSME FERREIRA,AM,-3.0758143,-59.9730552,,AMAZON COMBUSTIVEIS PARA VEICULOS E CONSTRUCOES LTDA,MANAUS,ALEIXO,69083-000,2719,Manual
15743,27.698.977/0001-80,AVENIDA AUTAZ MIRIM,AM,-3.058953300000009,-59.9490266,,POSTO SAO JOSE COMERCIO DE DERIVADOS DE PETROLEO LTDA,MANAUS,SAO JOSE OPERARIO,69085-000,64,MANUAL
18997,03.552.884/0002-66,AVENIDA MARGARITA,AM,-3.0100148,-59.9710684,,COMSERVICO LTDA,MANAUS,CIDADE DE DEUS,69099-285,3847,Manual
14491,21.185.520/0001-96,AVENIDA AUTAZ MIRIM,AM,-3.097852100000005,-59.9470329,,POSTO DISTRITO COMERCIO DE COMBUSTIVEIS LTDA,MANAUS,DISTRITO INDUSTRIAL I,69075-155,258,MANUAL
16718,03.552.884/0001-85,AVENIDA AUTAZ MIRIM,AM,-3.0268054,-59.9349738,,COMSERVICO LTDA,MANAUS,CIDADE DE DEUS,69099-145,10775,Manual
16835,10.773.536/0001-01,RUA COMANDANTE  NORBERTO WONGAL,AM,-3.0508306,-60.0343582,,D. R. A. DERIVADO DE PETROLEO LTDA,MANAUS,REDENÃÃO,69047-095,33,Manual
16912,01.691.433/0001-01,AVENIDA DJALMA BATISTA,AM,-3.076661899999997,-60.0243103,,PETROMAY DERIVADOS DE PETROLEO LTDA,MANAUS,FLORES,69050-010,4360,MANUAL
15051,04.643.904/0009-43,AVENIDA SILVES,AM,-3.129087300000004,-60.00185059999999,,AUTO POSTO OZIVAL LTDA,MANAUS,CACHOEIRINHA,69065-080,754,MANUAL
17008,04.491.981/0001-78,RUA BARCELOS,AM,-3.1191837,-60.0255734,,POSTO PILOTO LTDA,MANAUS,PRACA 14,69020-200,992,Manual
18875,11.220.341/0001-99,AVENIDA DJALMA BATISTA,AM,-3.0767519,-60.0242776,,BATARA COMERCIO DE PETROLEO LTDA,MANAUS,PARQUE 10 DE NOVEMBRO,69050-010,2966,Manual
17040,23.505.231/0005-86,RUA FERREIRA PENA,AM,-3.1245835,-60.0252465,,MANAUS COMERCIO DE DERIVADOS DE PETROLEO LTDA,MANAUS,CENTRO,69010-140,591,Manual
16823,04.229.373/0004-32,AVENIDA BRASIL,AM,-3.093971599999994,-60.0589752,,SUBEL AUTO POSTO LTDA,MANAUS,COMPENSA,69030-020,726,MANUAL
14039,26.037.924/0001-56,RUA JOSE ROMAO,AM,-3.066721099999994,-59.96497360000001,,FORMOSA COMERCIO DE COMBUSTIVEIS LTDA,MANAUS,SAO JOSE OPERARIO,69085-288,1330,MANUAL
19496,02.182.534/0001-01,RUA EMILIO MOREIRA,AM,-3.11753780000001,-60.0155134,,TRI-ZYME REPRESENTACOES COMERCIAIS LTDA,MANAUS,PRACA 14 DE JANEIRO,69020-040,1669,MANUAL
16747,23.505.231/0001-52,AVENIDA PROFESSOR NILTON LINS,AM,-3.062947699999992,-60.00675270000001,,MANAUS COMERCIO DE DERIVADOS DE PETROLEO LTDA,MANAUS,FLORES,69058-030,2653,MANUAL
17826,10.773.536/0002-84,RUA VALERIO BOTELHO DE ANDRADE,AM,-3.11036,-60.0075847,,D. R. A. DERIVADO DE PETROLEO LTDA,MANAUS,SAO FRANCISCO,69079-260,284,Manual
17405,09.107.026/0001-08,AVENIDA LAGUNA,AM,-3.0846759,-60.0628988,,JIR COMERCIO DERIVADOS DE PETROLEO E CONSTRUCAO CIVIL LTDA  - ME,MANAUS,LIRIO DO VALE,69038-010,3,Manual
18473,29.460.196/0001-89,AVENIDA TANCREDO NEVES,AM,-3.065944599999995,-60.00289000000001,,POSTO TN COMERCIO DE DERIVADOS DE PETROLEO LTDA,MANAUS,PARQUE 10 DE NOVEMBRO,69054-700,1562,MANUAL
16571,19.247.804/0001-18,RUA UREQUEMA,AM,-3.028423400000013,-59.98941629999999,,TOPAZIO COMERCIO DE PETROLEO EIRELI,MANAUS,CIDADE NOVA,69090-180,15,MANUAL
17453,09.576.343/0001-73,RUA DOMINGOS PRESTES,AM,-2.634870299999996,-56.7403522,,NATAL M DE OLIVEIRA LTDA,PARINTINS,CONJUNTO VITÃRIA RÃGIA,69151-970,174,MANUAL
18799,09.368.602/0002-51,AVENIDA AMAZONAS,AM,-2.6277329,-56.7410653,,F.J. COMERCIO DE COMBUSTIVEIS LTDA,PARINTINS,CENTRO,69151-000,1627,Manual
14269,02.748.653/0020-41,RUA PARAIBA,AM,-2.6385763,-56.7427841,,M C D CARVALHO & CIA LTDA,PARINTINS,EMILIO MOREIRA,69153-365,2857,Manual
16176,12.975.673/0001-46,AVENIDA GENY BENTES,AM,-2.6429174,-56.7453504,,0G C MACHADO - ME,PARINTINS,ITAUNA I,69152-000,4240,Manual
15562,07.498.919/0002-87,AVENIDA NACOES UNIDAS,AM,-2.6334661,-56.7484338,,CACAPAVA COMERCIO DE PETROLEO LTDA,PARINTINS,SAO BENEDITO,69151-060,3303,Manual
19628,07.498.919/0001-04,RUA SILVA CAMPOS,AM,-2.621840999999985,-56.72962499999999,,CACAPAVA COMERCIO DE PETROLEO LTDA,PARINTINS,CENTRO,69151-293,1357,MANUAL
14979,09.368.602/0001-70,RUA PARAIBA,AM,-2.627567999999998,-56.7284495,,F.J. COMERCIO DE COMBUSTIVEIS LTDA,PARINTINS,RAIMUNDO MUNIZ,69151-456,41,MANUAL
16271,07.498.919/0005-20,AVENIDA NACOES UNIDAS,AM,-2.631308100000003,-56.73449170000001,,CACAPAVA COMERCIO DE PETROLEO LTDA,PARINTINS,CENTRO,69151-060,532,MANUAL
16669,05.983.192/0026-75,RUA - GUANABARA,AP,0.0611178,-51.0555761,,AUTOMOTO COMBUSTIVEIS DO AMAPA LTDA,MACAPA,PACOVAL,68908-360,958,Manual
18394,03.659.452/0003-30,RUA CLAUDOMIRO DE MORAES,AP,0.0173652,-51.0806235,,AUTOMOTO - AUTOMOVEIS DO AMAPA LTDA,MACAPA,NOVO BURITIZAL,68904-000,1130,Manual
17890,04.707.467/0001-27,RUA HILDEMAR MAIA,AP,0.02951440000002581,-51.07066549999998,,COMERCIAL GRAO DE OURO LTDA,MACAPA,BURITIZAL,68905-160,1951,MANUAL
17949,05.297.501/0008-71,RODOVIA 210,AP,0.0028328,-51.0764222,,SEPE TIARAJU EMPREENDIMENTOS LTDA,MACAPA,ACAI,68900-000,S/N,Manual
16803,05.983.192/0030-51,RUA MARABAIXO,AP,0.08871520000000022,-51.0549055,,AUTOMOTO COMBUSTIVEIS DO AMAPA LTDA,MACAPA,NOVO HORIZONTE,68909-017,2240,MANUAL
15991,17.110.044/0001-77,RUA TURIBIO ORIVALDO GUIMARAES,AP,0.0550791,-51.0446346,,GUARANI EMPREENDIMENTOS LTDA - EPP,MACAPA,CIDADE NOVA,68905-251,1991,Manual
14628,03.659.452/0002-59,RUA HILDEMAR MAIA,AP,0.03975609999998575,-51.07046159999998,,AUTOMOTO - AUTOMOVEIS DO AMAPA LTDA,MACAPA,SANTA RITA,68901-310,900,MANUAL
15116,03.281.737/0001-18,AVENIDA ANTONIO COELHO DE CARVALHO,AP,0.03251890000001811,-51.0712308,,J C DA S FARIAS EIRELI,MACAPA,CENTRAL,68901-280,2257,MANUAL
15548,09.405.430/0002-49,RUA CLAUDOMIRO DE MORAES,AP,0.0257931,-51.076741,,REAL PETROLEO LTDA,MACAPA,NOVO BURITIZAL,68904-001,360,Manual
15815,10.522.077/0001-85,RUA VEREADOR JULIO MARIA PINTO PEREIRA,AP,0.0934122,-51.064405,,POSTO DE COMBUSTIVEIS JARDINS LTDA,MACAPA,JARDIM FELICIDADE,68909-000,1430,Manual
14082,09.405.430/0004-00,RUA GENERAL RONDON,AP,0.04672759999999165,-51.05460970000002,,REAL PETROLEO LTDA,MACAPA,JULIAO RAMOS,68908-181,642,MANUAL
15724,05.297.501/0010-96,"RUA MATO GROSSO, ESQUINA RIO GRANDE DO NORTE",AP,0.0235629,-51.0791171,,SEPE TIARAJU EMPREENDIMENTOS LTDA,MACAPA,BURITIZAL,68900-000,S/N,Manual
18449,10.522.077/0007-70,RUA LEOPOLDO MACHADO,AP,0.03819800000000484,-51.06190440000001,,POSTO DE COMBUSTIVEIS JARDINS LTDA,MACAPA,CENTRAL,68900-067,1525,MANUAL
15857,03.281.737/0002-07,RODOVIA DE DUCA SERRA,AP,0.02806049999999338,-51.14799179999999,,J C DA S FARIAS EIRELI,MACAPA,MARABAIXO,68906-301,S/N,MANUAL
17773,05.983.192/0016-01,AVENIDA PADRE JULIO M LOMBAERD,AP,0.03521530000001771,-51.06834069999999,,AUTOMOTO COMBUSTIVEIS DO AMAPA LTDA,MACAPA,SANTA RITA,68900-030,2143,MANUAL
16700,03.659.452/0013-01,AVENIDA CARLOS LINS CORTES,AP,0.0688463,-51.086733,,AUTOMOTO - AUTOMOVEIS DO AMAPA LTDA,MACAPA,INFRAERO,68908-074,1844,Manual
16986,03.659.452/0001-78,RUA GUANABARA,AP,0.0568023,-51.0549237,,AUTOMOTO - AUTOMOVEIS DO AMAPA LTDA,MACAPA,PACOVAL,68908-360,503,Manual
18815,03.659.452/0008-44,RUA VEREADOR JULIO MARIA PINTO PEREIRA,AP,0.0843747,-51.0644458,,AUTOMOTO - AUTOMOVEIS DO AMAPA LTDA,MACAPA,JARDIM FELICIDADE,68909-000,659,Manual
14734,10.522.077/0006-90,AVENIDA DAS UVAS,AP,0.0867778,-51.0865623,,POSTO DE COMBUSTIVEIS JARDINS LTDA,MACAPA,INFRAERO,68908-794,107,Manual
15006,03.659.452/0007-63,RUA HILDEMAR MAIA,AP,0.02251699999999524,-51.07121919999999,,AUTOMOTO - AUTOMOVEIS DO AMAPA LTDA,MACAPA,BURITIZAL,68902-870,2699,MANUAL
17308,03.659.452/0006-82,RUA CICERO MARQUES DE SOUZA,AP,0.09983099999998135,-51.05023449999999,,AUTOMOTO - AUTOMOVEIS DO AMAPA LTDA,MACAPA,NOVO HORIZONTE,68909-803,3134,MANUAL
16151,03.659.452/0004-10,AVENIDA VIOLETA MONT'ALVERNE MOREIRA,AP,0.009738599999979947,-51.08167259999998,,AUTOMOTO - AUTOMOVEIS DO AMAPA LTDA,MACAPA,CONGOS,68900-000,275,MANUAL
19709,02.924.411/0002-80,RODOVIA DE DUCA SERRA,AP,0.0295579,-51.107017,,AUTO POSTO MACHADO LTDA,MACAPA,CABRALZINHO,68906-801,809,Manual
19299,03.199.834/0001-66,RUA MATO GROSSO,AP,0.05636,-51.0566029,,AUTO POSTO TERCEIRO MILÃNIO LTDA,MACAPA,PACOVAL,68900-000,430,Manual
17575,14.572.838/0003-26,RODOVIA DUCA SERRA,AP,-0.002751999999983656,-51.183327,,MONTE & FILHOS LTDA,SANTANA,DISTRITO INDUSTRIAL,68929-500,7000,MANUAL
19493,03.659.452/0005-00,RUA SALVADOR DINIZ,AP,-0.04267250000000278,-51.17861930000001,,AUTOMOTO - AUTOMOVEIS DO AMAPA LTDA,SANTANA,CENTRAL,68925-001,9,MANUAL
18883,37.959.776/0001-43,RUA ADÃLVARO ALVES CAVALCANTI,AP,-0.0393276,-51.1620126,,POSTO AVENIDA LTDA,SANTANA,CENTRAL,68925-189,2104,Manual
19095,32.607.936/0001-71,RUA CLAUDIO LUCIO MONTEIRO,AP,-0.0529832,-51.1598997,,AUTO POSTO AMAZONAS STN LTDA,SANTANA,DANIEL,68926-060,2018,Manual
17776,09.405.430/0003-20,RUA PEDRO SALVADOR DINIZ,AP,-0.0434777000000186,-51.17009919999999,,REAL PETROLEO LTDA,SANTANA,CENTRAL,68925-180,971,MANUAL
17125,08.580.311/0001-89,RUA CAPITAO EUCLIDES RODRIGUES,AP,-0.0409247,-51.1779429,,AEROPOSTO COMBUSTIVEIS AUTOMOTIVOS LTDA,SANTANA,CENTRAL,68925-192,115,Manual
19867,03.990.964/0001-12,RUA CONSELHEIRO JUNQUEIRA,BA,-12.12780930000001,-38.42755829999999,,DALILA DERIVADOS DE PETROLEO LTDA,ALAGOINHAS,CENTRO,48090-021,SN,MANUAL
19202,14.356.970/0001-39,RODOVIA GOVERNADOR MARIO COVAS,BA,-19.75071080000001,-40.37990159999998,,AUTO POSTO JONGA II COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,ALAGOINHAS,SAUIPE,48013-756,S/N,MANUAL
15425,34.517.934/0001-17,AVENIDA JURACY MAGALHAES,BA,-12.156402,-38.418663,,MJ - AUTO POSTO DE COMBUSTIVEIS LTDA,ALAGOINHAS,CENTRO,48005-440,SN,Manual
19805,15.508.362/0001-65,ROD BR 110,BA,-12.19087719999998,-38.41829129999999,,POSTO PARADA CERTA COMERCIO DE COMBUSTIVEIS E LUBRIFICANTE LTDA,ALAGOINHAS,JURACY MAGALHÃES,48040-210,SN,MANUAL
14760,14.238.511/0001-50,RODOVIA BR 101  KM  116,BA,-11.0149748,-37.3245428,,2 A COMERCIO DE COMBUSTIVEIS GNV E LUBRIFICANTES LTDA,ALAGOINHAS,CENTRO,48005-440,S/N,Manual
18044,04.218.516/0001-68,RUA PAULO AFONSO,BA,-12.12869339999999,-38.41099159999998,,POSTO TROPICAL DE COMBUSTIVEIS LTDA,ALAGOINHAS,PRACA KENNEDY,48020-650,420,MANUAL
20046,74.008.566/0001-04,RODOVIA MARGEM BR 101,BA,-12.10735629999998,-38.3807391,,POSTO ESTRELA DA 101 LTDA,ALAGOINHAS,POSTO,48010-970,SN,MANUAL
15000,08.359.486/0001-60,"RODOVIA BR 101, KM 110,5",BA,-12.13365980000001,-38.3916448,,CPD ENERGETICOS E DERIVADOS DE PETROLEO LTDA.,ALAGOINHAS,ZONA RURAL,48010-970,S/N,MANUAL
15037,07.464.414/0002-00,AVENIDA JOSE BRAZ DE AZEVEDO,BA,-12.13884250000001,-45.00667910000001,,RBC - COMERCIAL DE COMBUSTÃVEIS LTDA.,BARREIRAS,VILA RICA,47807-510,99,MANUAL
19437,10.234.001/0001-54,AVENIDA ALBERTO AMORIM,BA,-12.129264,-45.0090257,,VILA RICA COMBUSTIVEIS LTDA EM RECUPERACAO JUDICIAL,BARREIRAS,SAO PEDRO,47810-820,876,Manual
15569,08.113.064/0005-34,AV AHYLON MACEDO,BA,-12.13287020000002,-45.0152666,,AUTO POSTO CENTER LTDA,BARREIRAS,MORADA NOBRE,47807-970,2883,MANUAL
19981,40.605.115/0005-58,RUA CORONEL EMILIANO BALBINO,BA,-12.14904669999998,-45.0000853,,POSTO MACAUBENSE LTDA,BARREIRAS,CENTRO,47800-073,59,MANUAL
14210,08.546.610/0001-05,AVENIDA ANTONIO CARLOS MAGALHAES,BA,-12.14320430000001,-44.97799240000001,,DT COMBUSTIVEIS LTDA EM RECUPERACAO JUDICIAL,BARREIRAS,NOVO HORIZONTE,47802-366,2024,MANUAL
14242,15.328.857/0001-02,RUA   JESUINO PAMPLONA,BA,-12.14592289999999,-44.98367139999998,,AUREVIS COMERCIO DE COMBUSTIVEIS E TRANSPORTES LTDA,BARREIRAS,OURO BRANCO,47802-370,371,MANUAL
19154,48.094.085/0001-40,RUA DA APAE,BA,-12.13775640000001,-45.00111469999999,,POSTO ALIANCA LTDA,BARREIRAS,BARREIRINHAS,47810-590,31,MANUAL
16013,43.234.539/0001-18,RUA BOA VISTA,BA,-12.1420625,-45.00085329999998,,MAX BARREIRAS POSTO DE COMBUSTIVEIS LTDA,BARREIRAS,BARREIRINHAS,47810-560,323,MANUAL
14333,09.263.502/0001-80,RUA PAULO AFONSO,BA,-12.13459510000001,-45.00162799999999,,POSTO TURBINAS LTDA,BARREIRAS,BARREIRINHAS,47810-608,1511,MANUAL
16506,14.543.558/0001-28,AVENIDA AHYLON MACEDO,BA,-12.1453542,-45.008929,,MORADA NOBRE COMBUSTIVEIS LTDA EM RECUPERACAO JUDICIAL,BARREIRAS,MORADA NOBRE,47810-035,695,Manual
14171,12.366.653/0001-78,AVENIDA JOSE BRAZ DE AZEVEDO,BA,-12.1366197,-45.0064174,,PB COMÃRCIO DE COMBUSTIVEL PARA VEICULOS AUTOMOTORES LTDA - EPP,BARREIRAS,VILA RICA,40805-970,400,Manual
17099,03.131.522/0001-10,AVENIDA ANTONIO CARLOS MAGALHAES,BA,-12.1421211,-44.968152,,SANDRA REGINA COMBUSTIVEIS LTDA EM RECUPERACAO JUDICIAL,BARREIRAS,JARDIM OURO BRANCO,47802-147,606,MANUAL
16351,31.649.504/0001-60,RUA SANTA CUSTODIA,BA,-12.1355028,-45.0063206,,POSTO EL SHADDAI BARREIRAS LTDA,BARREIRAS,BARREIRINHAS,47810-641,587,Manual
17386,01.664.891/0001-43,RUA SAO BERNARDO,BA,-12.13570920000001,-45.01304299999999,,SABBA COMBUSTIVEIS LTDA,BARREIRAS,VILA DOS SAS,47810-760,35,MANUAL
19390,12.449.635/0001-50,AVENIDA CASTELO BRANCO,BA,-12.13843969999999,-44.9756198,,SANTA LUZIA COMBUSTIVEIS LTDA EM RECUPERACAO JUDICIAL,BARREIRAS,RIO GRANDE,47800-515,336,MANUAL
18168,17.220.007/0001-11,RODOVIA BA 262,BA,-14.5521001,-40.32513269999998,,VAS COMERCIO DE COMBUSTIVEIS LTDA,BRUMADO,SAO FELIX,46100-000,S/N,MANUAL
14266,10.646.673/0001-77,ROD. BR 030,BA,-14.15380199999998,-41.5137995,,POSTO CIDADE DE BRUMADO LTDA - ME.,BRUMADO,SAO JORGE,46100-000,5959,MANUAL
15195,14.011.712/0001-10,AVENIDA CENTENARIO,BA,-14.21605949999999,-41.6753659,,COMERCIAL DE DERIVADOS DE PETROLEO SOUZA LTDA,BRUMADO,DR JURACY,46100-000,564,MANUAL
15993,19.741.083/0001-06,AVENIDA CORONEL SANTOS,BA,-14.20689579999998,-41.6540707,,AUTO POSTO LUCAS LTDA,BRUMADO,SAO FELIX,46100-000,1256,MANUAL
15503,02.046.038/0001-20,RODOVIA BR 030 KM 08,BA,-14.24034990000002,-41.7236572,,POSTO CATIBOABA LTDA,BRUMADO,VILA CATIBOABA,46100-000,SN,MANUAL
15075,33.916.810/0001-41,RUA CEL TIBERIO MEIRA,BA,-14.2070895,-41.66576079999999,,CGT COMERCIO DE COMBUSTIVEIS LTDA,BRUMADO,CENTRO,46100-000,252,MANUAL
19843,09.504.729/0001-70,RUA DR. MARIO MEIRA,BA,-14.20567460000002,-41.6642752,,POSTO DE COMBUSTIVEIS TURMALINA LTDA - ME,BRUMADO,CENTRO,46100-000,40,MANUAL
14398,32.944.463/0001-06,AVENIDA CEL SANTOS,BA,-14.2031982,-41.6609334,,POSTO FILINHO COMERCIO DE COMBUSTIVEIS LTDA,BRUMADO,SAO FELIX,46100-000,247,Manual
17155,05.291.198/0002-04,RODOVIA BR 030,BA,-14.85779880000002,-40.84007589999999,,POSTO MEIRA COMERCIO DE COMBUSTIVEIS LTDA,BRUMADO,VITORIA DA CONQUISTA,46101-000,286,MANUAL
17859,34.215.756/0001-70,AVENIDA CENTENARIO,BA,-14.2188553,-41.68722089999999,,AUTO POSTO AGUIA LTDA,BRUMADO,RODOVIARIO - SEDE,46117-496,1910,MANUAL
18550,39.452.944/0001-35,AVENIDA LINDOLFO AZEVEDO BRITO,BA,-14.1949482,-41.6649576,,R J COMERCIO DE COMBUSTIVEL E LUBRIFICANTES LTDA,BRUMADO,FELICIANO PEREIRA SANTOS,46100-000,518,MANUAL
18941,06.046.606/0001-44,RUA EXUPERIO PINHEIRO CANGUSSU,BA,-14.1979734,-41.66222,,B & B COMERCIAL LTDA,BRUMADO,CENTRO,46100-000,505,Manual
19685,17.623.082/0001-23,"RODOVIA BR 030, KM 11",BA,-14.2367026,-41.7032928,,JF AUTO POSTO LTDA,BRUMADO,ZONA RURAL,46100-000,SN,Manual
18809,02.512.414/0005-59,RUA ERNESTO CARNEIRO,BA,-14.1998783,-41.6625082,,POSTO SEABRA LTDA,BRUMADO,CENTRO,46100-203,9,MANUAL
15839,05.481.285/0001-43,AVENIDA DACIO OLIVEIRA,BA,-14.0632342,-42.4974739,,ELCI FARIAS DO COUTO,CAETITE,RANCHO ALEGRE,46400-000,1101,Manual
16446,45.705.964/0001-73,AVENIDA PREFEITO DACIO OLIVEIRA,BA,-14.0626526,-42.5003234,,POSTO 4 LTDA,CAETITE,CENTRO,46400-000,817,Manual
16687,16.776.849/0001-91,AVENIDA DACIO OLIVEIRA,BA,-14.06323420000002,-42.49747389999999,,AUTO POSTO FAUSTO LTDA,CAETITE,RANCHO ALEGRE,46400-000,SN,MANUAL
18026,06.940.808/0001-35,AVENIDA DÃCIO OLIVEIRA,BA,-14.0647403,-42.4873027,,CARDOSO MARQUES COMÃRCIO DE DERIVADOS DE PETRÃLEO LTDA.,CAETITE,CENTRO,46400-000,170,Manual
19707,14.398.937/0001-71,PRACA BUENOS AIRES,BA,-14.0582057,-42.489464,,MARIA RODRIGUES SOUZA,CAETITE,SEDE,46400-000,S/N,MANUAL
17159,37.354.548/0001-40,PRACA TANCREDO NEVES,BA,-14.0654289,-42.4842381,,AUTO POSTO SMART LTDA,CAETITE,CENTRO,46400-000,172A,Manual
15705,13.678.743/0001-67,PRACA TANCREDO NEVES,BA,-14.0660806,-42.48480039999998,,OSVALDINO GOMES DE CARVALHO,CAETITE,SEDE,46400-000,6,MANUAL
14507,42.043.550/0001-38,AVENIDA PREFEITO DACIO OLIVEIRA,BA,-14.06474030000001,-42.48730269999999,,POSTO 3 LTDA,CAETITE,CENTRO,46400-000,170,MANUAL
14408,09.622.438/0001-86,AVENIDA DAVID JONAS FADINI,BA,-16.3352577,-39.58085140000001,,AUTO POSTO DESEJO LTDA.,EUNAPOLIS,JUCA ROSA,45823-431,2798,MANUAL
19789,02.114.331/0001-88,RODOVIA BR 101,BA,-19.75071080000001,-40.37990159999998,,GEO MERCANTIL DE DERIVADOS DE PETROLEO LTDA,EUNAPOLIS,URBIS I,45829-110,S/N,MANUAL
19516,13.015.896/0001-24,AVENIDA LUIZ EDUARDO MAGALHAES,BA,-16.3714334,-39.58143939999999,,J MARCOS ALVES TRINDADE & CIA LTDA,EUNAPOLIS,PEQUI,45828-000,376,MANUAL
17045,13.015.896/0002-05,AVENIDA PORTO SEGURO,BA,-16.3740234,-39.5828267,,J MARCOS ALVES TRINDADE & CIA LTDA,EUNAPOLIS,CENTRO,45820-002,207,Manual
19565,06.002.089/0001-01,AVENIDA BAHIA,BA,-16.38513720000001,-39.58638139999999,,AUTO POSTO COLORADO LTDA,EUNAPOLIS,VIVENDAS COSTA AZUL,45820-970,301,MANUAL
15628,03.048.175/0001-67,AVENIDA CONSELHEIRO LUIZ VIANA,BA,-16.3757012,-39.5835797,,EUNAPOLIS COMERCIO DE COMBUSTIVEIS LTDA,EUNAPOLIS,CENTRO,45820-130,275,Manual
19349,13.799.101/0003-88,AVENIDA EDUARDO FROES DA MOTA,BA,-12.2321962,-38.95620739999999,,J A SOBRAL & CIA LTDA,FEIRA DE SANTANA,CIDADE NOVA,44053-005,5700,MANUAL
15436,14.486.153/0007-90,AVENIDA EDUARDO FROES DA MOTA,BA,-12.263205,-38.9324915,,TREVO DERIVADOS DE PETROLEO LTDA,FEIRA DE SANTANA,TOMBA,44090-156,970,MANUAL
19369,37.321.647/0001-25,AVENIDA CASIMIRO DE ABREU,BA,-12.223656,-38.95332070000001,,POSTO DE COMBUSTIVEIS FRAGA MAIA LTDA,FEIRA DE SANTANA,CIDADE NOVA,44053-200,400-B,MANUAL
14928,16.671.812/0001-07,AVENIDA DEPUTADO FRANCISCO JOSE PINTO DOS SANTOS,BA,-12.26487370000002,-38.97976520000001,,J N COMERCIO DE COMBUSTIVEIS LTDA,FEIRA DE SANTANA,PEDRA DO DESCANSO,44007-190,942,MANUAL
16273,14.072.664/0001-70,RUA DOUTOR ANTONIO BORJA,BA,-12.2609858,-38.9671161,,POSTO DE LUBRIFICANTES PIRAI LTDA,FEIRA DE SANTANA,CENTRO,44001-688,145,Manual
17193,14.486.153/0012-58,AVENIDA AV. PRESIDENTE DUTRA,BA,-12.265374,-38.9451061,,TREVO DERIVADOS DE PETROLEO LTDA,FEIRA DE SANTANA,CAPUCHINHOS,44088-455,2325,MANUAL
14282,30.407.550/0002-71,AVENIDA GOVERNADOR JOAO DURVAL CARNEIRO,BA,-12.2579386,-38.9511151,,DK COMERCIO DE DERIVADOS DE PETROLEO LTDA,FEIRA DE SANTANA,CAPUCHINHOS,44076-000,1720,Manual
15714,21.265.217/0001-01,RUA TUPINAMBAS,BA,-12.23362080000001,-38.94880039999998,,ARGOS COMBUSTIVEIS E LUBRIFICANTES LTDA,FEIRA DE SANTANA,SAO JOAO,44051-224,4000,MANUAL
14320,04.673.080/0001-05,AVENIDA RIO DE JANEIRO,BA,-12.26457460000001,-38.9789663,,POSTO DE COMBUSTÃVEIS VILA OLIMPICA LTDA.,FEIRA DE SANTANA,PEDRA DO DESCANSO,44007-195,845,MANUAL
16629,30.407.550/0001-90,AVENIDA EDUARDO FRÃES DA MOTA,BA,-12.23181819999999,-38.95622459999999,,DK COMERCIO DE DERIVADOS DE PETROLEO LTDA,FEIRA DE SANTANA,SANTA MÃNICA,44078-015,S/N,MANUAL
15189,16.496.705/0007-77,AVENIDA PRESIDENTE DUTRA,BA,-12.2604377,-38.9536593,,COMERCIAL DE COMBUSTIVEIS MARTINS LTDA,FEIRA DE SANTANA,CAPUCHINHOS,44088-455,1199,Manual
17897,16.246.555/0001-58,AVENIDA PRESIDENTE DUTRA,BA,-12.2703173,-38.937736,,POSTO CAJUEIRO LTDA,FEIRA DE SANTANA,SANTA MONICA,44001-425,3300,Manual
14771,14.486.153/0023-00,AVENIDA FRANCISCO FRAGA MAIA,BA,-12.2189594,-38.9518614,,TREVO DERIVADOS DE PETROLEO LTDA,FEIRA DE SANTANA,PARQUE IPE,44054-378,SN,Manual
16504,04.681.824/0001-25,AVENIDA GETULIO VARGAS,BA,-12.2561316,-38.9488277,,J M C DERIVADOS DE PETROLEO LTDA,FEIRA DE SANTANA,CAPUCHINHOS,44076-015,1751,Manual
15570,15.151.046/0005-02,AVENIDA PRESIDENTE DUTRA,BA,-12.25979179999998,-38.9530273,,POSTO KALILANDIA LTDA,FEIRA DE SANTANA,PONTO CENTRAL,44075-516,1320,MANUAL
19575,30.407.550/0005-14,AVENIDA DEPUTADO FRANCISCO JOSE PINTO DOS SANTOS,BA,-12.26487370000002,-38.97976520000001,,DK COMERCIO DE DERIVADOS DE PETROLEO LTDA,FEIRA DE SANTANA,PEDRA DO DESCANSO,44007-190,530,MANUAL
19105,02.038.025/0006-14,AVENIDA FRAGA MAIA,BA,-12.2285566,-38.9537572,,AUTO POSTO ITATIAIA LTDA,FEIRA DE SANTANA,CIDADE NOVA,44053-055,4230,Manual
15591,26.265.429/0001-02,RUA PAPA JOAO XXIII,BA,-12.2751513,-38.958427,,POSTO DE GASOLINA DA PAPA LTDA,FEIRA DE SANTANA,OLHOS D'AGUA,44003-465,1990,Manual
19921,21.990.355/0001-45,RUA SAO SALVADOR,BA,-12.28502180000001,-38.94632360000001,,POSTO VIA PARQUE LTDA,FEIRA DE SANTANA,35O BI,44094-060,1380,MANUAL
17006,14.486.153/0022-20,RUA SAO DOMINGOS,BA,-12.2607927,-38.94395259999999,,TREVO DERIVADOS DE PETROLEO LTDA,FEIRA DE SANTANA,SANTA MONICA,44077-465,450,MANUAL
